file_name,person_id,gender,race,id_num,emotion,intensity,is_neutral,img_type,original_path
M0039_HA04AE_F2D.bmp,M0039,M,AE,0039,HA,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0039/M0039_HA04AE_F2D.bmp
M0039_DI01AE_F2D.bmp,M0039,M,AE,0039,DI,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0039/M0039_DI01AE_F2D.bmp
M0017_DI03WH_F2D.bmp,M0017,M,WH,0017,DI,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_DI03WH_F2D.bmp
M0017_FE01WH_F2D.bmp,M0017,M,WH,0017,FE,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_FE01WH_F2D.bmp
M0017_HA03WH_F2D.bmp,M0017,M,WH,0017,HA,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_HA03WH_F2D.bmp
M0017_HA02WH_F2D.bmp,M0017,M,WH,0017,HA,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_HA02WH_F2D.bmp
M0017_SA04WH_F2D.bmp,M0017,M,WH,0017,SA,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_SA04WH_F2D.bmp
M0017_DI04WH_F2D.bmp,M0017,M,WH,0017,DI,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_DI04WH_F2D.bmp
M0017_SU03WH_F2D.bmp,M0017,M,WH,0017,SU,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_SU03WH_F2D.bmp
M0017_SA01WH_F2D.bmp,M0017,M,WH,0017,SA,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_SA01WH_F2D.bmp
M0017_HA01WH_F2D.bmp,M0017,M,WH,0017,HA,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_HA01WH_F2D.bmp
M0017_SU04WH_F2D.bmp,M0017,M,WH,0017,SU,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_SU04WH_F2D.bmp
M0017_SA02WH_F2D.bmp,M0017,M,WH,0017,SA,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_SA02WH_F2D.bmp
M0017_AN03WH_F2D.bmp,M0017,M,WH,0017,AN,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_AN03WH_F2D.bmp
M0017_SU02WH_F2D.bmp,M0017,M,WH,0017,SU,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_SU02WH_F2D.bmp
M0017_DI02WH_F2D.bmp,M0017,M,WH,0017,DI,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_DI02WH_F2D.bmp
M0017_FE03WH_F2D.bmp,M0017,M,WH,0017,FE,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_FE03WH_F2D.bmp
M0017_SU01WH_F2D.bmp,M0017,M,WH,0017,SU,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_SU01WH_F2D.bmp
M0017_DI01WH_F2D.bmp,M0017,M,WH,0017,DI,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_DI01WH_F2D.bmp
M0017_AN01WH_F2D.bmp,M0017,M,WH,0017,AN,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_AN01WH_F2D.bmp
M0017_AN04WH_F2D.bmp,M0017,M,WH,0017,AN,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_AN04WH_F2D.bmp
M0017_NE00WH_F2D.bmp,M0017,M,WH,0017,NE,00,True,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_NE00WH_F2D.bmp
M0017_SA03WH_F2D.bmp,M0017,M,WH,0017,SA,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_SA03WH_F2D.bmp
M0017_FE04WH_F2D.bmp,M0017,M,WH,0017,FE,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_FE04WH_F2D.bmp
M0017_AN02WH_F2D.bmp,M0017,M,WH,0017,AN,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_AN02WH_F2D.bmp
M0017_FE02WH_F2D.bmp,M0017,M,WH,0017,FE,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_FE02WH_F2D.bmp
M0017_HA04WH_F2D.bmp,M0017,M,WH,0017,HA,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0017/M0017_HA04WH_F2D.bmp
M0022_FE01WH_F2D.bmp,M0022,M,WH,0022,FE,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_FE01WH_F2D.bmp
M0022_FE04WH_F2D.bmp,M0022,M,WH,0022,FE,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_FE04WH_F2D.bmp
M0022_FE03WH_F2D.bmp,M0022,M,WH,0022,FE,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_FE03WH_F2D.bmp
M0022_SA03WH_F2D.bmp,M0022,M,WH,0022,SA,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_SA03WH_F2D.bmp
M0022_FE02WH_F2D.bmp,M0022,M,WH,0022,FE,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_FE02WH_F2D.bmp
M0022_HA01WH_F2D.bmp,M0022,M,WH,0022,HA,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_HA01WH_F2D.bmp
M0022_DI04WH_F2D.bmp,M0022,M,WH,0022,DI,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_DI04WH_F2D.bmp
M0022_AN01WH_F2D.bmp,M0022,M,WH,0022,AN,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_AN01WH_F2D.bmp
M0022_SU02WH_F2D.bmp,M0022,M,WH,0022,SU,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_SU02WH_F2D.bmp
M0022_SU03WH_F2D.bmp,M0022,M,WH,0022,SU,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_SU03WH_F2D.bmp
M0022_HA03WH_F2D.bmp,M0022,M,WH,0022,HA,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_HA03WH_F2D.bmp
M0022_HA02WH_F2D.bmp,M0022,M,WH,0022,HA,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_HA02WH_F2D.bmp
M0022_SU04WH_F2D.bmp,M0022,M,WH,0022,SU,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_SU04WH_F2D.bmp
M0022_DI02WH_F2D.bmp,M0022,M,WH,0022,DI,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_DI02WH_F2D.bmp
M0022_DI01WH_F2D.bmp,M0022,M,WH,0022,DI,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_DI01WH_F2D.bmp
M0022_AN02WH_F2D.bmp,M0022,M,WH,0022,AN,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_AN02WH_F2D.bmp
M0022_DI03WH_F2D.bmp,M0022,M,WH,0022,DI,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_DI03WH_F2D.bmp
M0022_SA01WH_F2D.bmp,M0022,M,WH,0022,SA,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_SA01WH_F2D.bmp
M0022_SU01WH_F2D.bmp,M0022,M,WH,0022,SU,01,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_SU01WH_F2D.bmp
M0022_HA04WH_F2D.bmp,M0022,M,WH,0022,HA,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_HA04WH_F2D.bmp
M0022_NE00WH_F2D.bmp,M0022,M,WH,0022,NE,00,True,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_NE00WH_F2D.bmp
M0022_AN04WH_F2D.bmp,M0022,M,WH,0022,AN,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_AN04WH_F2D.bmp
M0022_SA02WH_F2D.bmp,M0022,M,WH,0022,SA,02,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_SA02WH_F2D.bmp
M0022_SA04WH_F2D.bmp,M0022,M,WH,0022,SA,04,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_SA04WH_F2D.bmp
M0022_AN03WH_F2D.bmp,M0022,M,WH,0022,AN,03,False,F2D,/home/vicky/Documents/BU_3DFE/M0022/M0022_AN03WH_F2D.bmp
F0002_DI03BL_F2D.bmp,F0002,F,BL,0002,DI,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_DI03BL_F2D.bmp
F0002_FE03BL_F2D.bmp,F0002,F,BL,0002,FE,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_FE03BL_F2D.bmp
F0002_FE04BL_F2D.bmp,F0002,F,BL,0002,FE,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_FE04BL_F2D.bmp
F0002_FE02BL_F2D.bmp,F0002,F,BL,0002,FE,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_FE02BL_F2D.bmp
F0002_NE00BL_F2D.bmp,F0002,F,BL,0002,NE,00,True,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_NE00BL_F2D.bmp
F0002_AN02BL_F2D.bmp,F0002,F,BL,0002,AN,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_AN02BL_F2D.bmp
F0002_SU03BL_F2D.bmp,F0002,F,BL,0002,SU,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_SU03BL_F2D.bmp
F0002_SU01BL_F2D.bmp,F0002,F,BL,0002,SU,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_SU01BL_F2D.bmp
F0002_FE01BL_F2D.bmp,F0002,F,BL,0002,FE,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_FE01BL_F2D.bmp
F0002_DI04BL_F2D.bmp,F0002,F,BL,0002,DI,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_DI04BL_F2D.bmp
F0002_DI01BL_F2D.bmp,F0002,F,BL,0002,DI,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_DI01BL_F2D.bmp
F0002_SU04BL_F2D.bmp,F0002,F,BL,0002,SU,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_SU04BL_F2D.bmp
F0002_HA03BL_F2D.bmp,F0002,F,BL,0002,HA,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_HA03BL_F2D.bmp
F0002_HA04BL_F2D.bmp,F0002,F,BL,0002,HA,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_HA04BL_F2D.bmp
F0002_HA02BL_F2D.bmp,F0002,F,BL,0002,HA,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_HA02BL_F2D.bmp
F0002_SA02BL_F2D.bmp,F0002,F,BL,0002,SA,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_SA02BL_F2D.bmp
F0002_SA03BL_F2D.bmp,F0002,F,BL,0002,SA,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_SA03BL_F2D.bmp
F0002_HA01BL_F2D.bmp,F0002,F,BL,0002,HA,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_HA01BL_F2D.bmp
F0002_AN04BL_F2D.bmp,F0002,F,BL,0002,AN,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_AN04BL_F2D.bmp
F0002_SA01BL_F2D.bmp,F0002,F,BL,0002,SA,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_SA01BL_F2D.bmp
F0002_SA04BL_F2D.bmp,F0002,F,BL,0002,SA,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_SA04BL_F2D.bmp
F0002_SU02BL_F2D.bmp,F0002,F,BL,0002,SU,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_SU02BL_F2D.bmp
F0002_AN03BL_F2D.bmp,F0002,F,BL,0002,AN,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_AN03BL_F2D.bmp
F0002_AN01BL_F2D.bmp,F0002,F,BL,0002,AN,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_AN01BL_F2D.bmp
F0002_DI02BL_F2D.bmp,F0002,F,BL,0002,DI,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0002/F0002_DI02BL_F2D.bmp
F0054_AN01WH_F2D.bmp,F0054,F,WH,0054,AN,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_AN01WH_F2D.bmp
F0054_NE00WH_F2D.bmp,F0054,F,WH,0054,NE,00,True,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_NE00WH_F2D.bmp
F0054_SU01WH_F2D.bmp,F0054,F,WH,0054,SU,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_SU01WH_F2D.bmp
F0054_HA03WH_F2D.bmp,F0054,F,WH,0054,HA,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_HA03WH_F2D.bmp
F0054_FE04WH_F2D.bmp,F0054,F,WH,0054,FE,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_FE04WH_F2D.bmp
F0054_HA04WH_F2D.bmp,F0054,F,WH,0054,HA,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_HA04WH_F2D.bmp
F0054_FE02WH_F2D.bmp,F0054,F,WH,0054,FE,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_FE02WH_F2D.bmp
F0054_DI01WH_F2D.bmp,F0054,F,WH,0054,DI,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_DI01WH_F2D.bmp
F0054_SA02WH_F2D.bmp,F0054,F,WH,0054,SA,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_SA02WH_F2D.bmp
F0054_DI02WH_F2D.bmp,F0054,F,WH,0054,DI,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_DI02WH_F2D.bmp
F0054_SU02WH_F2D.bmp,F0054,F,WH,0054,SU,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_SU02WH_F2D.bmp
F0054_AN02WH_F2D.bmp,F0054,F,WH,0054,AN,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_AN02WH_F2D.bmp
F0054_FE03WH_F2D.bmp,F0054,F,WH,0054,FE,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_FE03WH_F2D.bmp
F0054_AN04WH_F2D.bmp,F0054,F,WH,0054,AN,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_AN04WH_F2D.bmp
F0054_SA04WH_F2D.bmp,F0054,F,WH,0054,SA,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_SA04WH_F2D.bmp
F0054_HA02WH_F2D.bmp,F0054,F,WH,0054,HA,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_HA02WH_F2D.bmp
F0054_SU04WH_F2D.bmp,F0054,F,WH,0054,SU,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_SU04WH_F2D.bmp
F0054_SA01WH_F2D.bmp,F0054,F,WH,0054,SA,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_SA01WH_F2D.bmp
F0054_FE01WH_F2D.bmp,F0054,F,WH,0054,FE,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_FE01WH_F2D.bmp
F0054_DI03WH_F2D.bmp,F0054,F,WH,0054,DI,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_DI03WH_F2D.bmp
F0054_AN03WH_F2D.bmp,F0054,F,WH,0054,AN,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_AN03WH_F2D.bmp
F0054_DI04WH_F2D.bmp,F0054,F,WH,0054,DI,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_DI04WH_F2D.bmp
F0054_HA01WH_F2D.bmp,F0054,F,WH,0054,HA,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_HA01WH_F2D.bmp
F0054_SA03WH_F2D.bmp,F0054,F,WH,0054,SA,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_SA03WH_F2D.bmp
F0054_SU03WH_F2D.bmp,F0054,F,WH,0054,SU,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0054/F0054_SU03WH_F2D.bmp
F0045_FE01BL_F2D.bmp,F0045,F,BL,0045,FE,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_FE01BL_F2D.bmp
F0045_AN02BL_F2D.bmp,F0045,F,BL,0045,AN,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_AN02BL_F2D.bmp
F0045_HA01BL_F2D.bmp,F0045,F,BL,0045,HA,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_HA01BL_F2D.bmp
F0045_DI03BL_F2D.bmp,F0045,F,BL,0045,DI,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_DI03BL_F2D.bmp
F0045_DI04BL_F2D.bmp,F0045,F,BL,0045,DI,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_DI04BL_F2D.bmp
F0045_DI02BL_F2D.bmp,F0045,F,BL,0045,DI,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_DI02BL_F2D.bmp
F0045_HA03BL_F2D.bmp,F0045,F,BL,0045,HA,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_HA03BL_F2D.bmp
F0045_SA01BL_F2D.bmp,F0045,F,BL,0045,SA,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_SA01BL_F2D.bmp
F0045_SA03BL_F2D.bmp,F0045,F,BL,0045,SA,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_SA03BL_F2D.bmp
F0045_SU03BL_F2D.bmp,F0045,F,BL,0045,SU,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_SU03BL_F2D.bmp
F0045_NE00BL_F2D.bmp,F0045,F,BL,0045,NE,00,True,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_NE00BL_F2D.bmp
F0045_AN01BL_F2D.bmp,F0045,F,BL,0045,AN,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_AN01BL_F2D.bmp
F0045_AN04BL_F2D.bmp,F0045,F,BL,0045,AN,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_AN04BL_F2D.bmp
F0045_FE02BL_F2D.bmp,F0045,F,BL,0045,FE,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_FE02BL_F2D.bmp
F0045_SU01BL_F2D.bmp,F0045,F,BL,0045,SU,01,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_SU01BL_F2D.bmp
F0045_SU02BL_F2D.bmp,F0045,F,BL,0045,SU,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_SU02BL_F2D.bmp
F0045_FE03BL_F2D.bmp,F0045,F,BL,0045,FE,03,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_FE03BL_F2D.bmp
F0045_HA02BL_F2D.bmp,F0045,F,BL,0045,HA,02,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_HA02BL_F2D.bmp
F0045_HA04BL_F2D.bmp,F0045,F,BL,0045,HA,04,False,F2D,/home/vicky/Documents/BU_3DFE/F0045/F0045_HA04BL_F2D.bmp
